time_sec,ECG_I,ECG_I_filtered
5.178,0.155,0.07
5.18,0.15,0.08
5.182,0.165,0.085
5.184,0.17,0.09
5.186,0.175,0.09
5.188,0.175,0.09
5.19,0.18,0.095
5.192,0.185,0.095
5.194,0.19,0.095
5.196,0.18,0.095
5.198,0.19,0.1
5.2,0.195,0.105
5.202,0.19,0.11
5.204,0.18,0.115
5.206,0.185,0.12
5.208,0.185,0.12
5.21,0.19,0.12
5.212,0.185,0.12
5.214,0.185,0.115
5.216,0.175,0.11
5.218,0.165,0.105
5.22,0.165,0.1
5.222,0.155,0.095
5.224,0.145,0.09
5.226,0.145,0.085
5.228,0.145,0.08
5.23,0.14,0.075
5.232,0.125,0.07
5.234,0.115,0.06
5.236,0.11,0.05
5.238,0.1,0.04
5.24,0.08,0.03
5.242,0.075,0.02
5.244,0.065,0.01
5.246,0.07,0.005
5.248,0.065,-0.005
5.25,0.05,-0.01
5.252,0.045,-0.015
5.254,0.04,-0.02
5.256,0.045,-0.025
5.258,0.05,-0.035
5.26,0.03,-0.04
5.262,0.02,-0.045
5.264,0.025,-0.05
5.266,0.02,-0.055
5.268,0.015,-0.06
5.27,0.015,-0.06
5.272,0.01,-0.06
5.274,0.01,-0.055
5.276,0.005,-0.055
5.278,0.01,-0.055
5.28,0.015,-0.055
5.282,0.015,-0.06
5.284,0.005,-0.06
5.286,0.0,-0.065
5.288,0.0,-0.07
5.29,0.005,-0.08
5.292,0.01,-0.085
5.294,0.0,-0.085
5.296,0.005,-0.09
5.298,-0.01,-0.09
5.3,-0.01,-0.09
5.302,-0.01,-0.09
5.304,-0.01,-0.09
5.306,0.005,-0.085
5.308,0.015,-0.08
5.31,0.015,-0.08
5.312,0.015,-0.075
5.314,0.02,-0.075
5.316,0.03,-0.07
5.318,0.01,-0.07
5.32,0.0,-0.07
5.322,0.01,-0.065
5.324,0.0,-0.07
5.326,0.005,-0.07
5.328,0.0,-0.075
5.33,0.01,-0.08
5.332,0.0,-0.08
5.334,-0.01,-0.085
5.336,-0.005,-0.09
5.338,0.005,-0.095
5.34,0.0,-0.095
5.342,0.005,-0.095
5.344,0.0,-0.095
5.346,0.0,-0.09
5.348,0.0,-0.09
5.35,-0.005,-0.085
5.352,0.005,-0.085
5.354,0.0,-0.085
5.356,0.0,-0.09
5.358,0.0,-0.09
5.36,-0.005,-0.095
5.362,-0.01,-0.1
5.364,-0.01,-0.1
5.366,0.0,-0.1
5.368,-0.01,-0.1
5.37,-0.005,-0.1
5.372,-0.005,-0.095
5.374,0.005,-0.09
5.376,0.0,-0.09
5.378,-0.005,-0.09
5.38,0.0,-0.09
5.382,-0.005,-0.09
5.384,-0.005,-0.095
5.386,-0.025,-0.095
5.388,-0.04,-0.095
5.39,-0.025,-0.095
5.392,-0.015,-0.095
5.394,-0.005,-0.095
5.396,-0.005,-0.095
5.398,0.0,-0.09
5.4,0.005,-0.09
5.402,0.0,-0.09
5.404,0.0,-0.085
5.406,0.005,-0.085
5.408,0.0,-0.085
5.41,0.005,-0.085
5.412,0.005,-0.08
5.414,0.0,-0.08
5.416,-0.01,-0.08
5.418,0.0,-0.08
5.42,0.015,-0.075
5.422,-0.005,-0.075
5.424,-0.005,-0.075
5.426,0.005,-0.075
5.428,0.005,-0.075
5.43,0.01,-0.075
5.432,0.005,-0.075
5.434,0.0,-0.075
5.436,-0.005,-0.075
5.438,-0.005,-0.075
5.44,0.0,-0.075
5.442,0.005,-0.07
5.444,0.005,-0.07
5.446,0.0,-0.07
5.448,0.01,-0.07
5.45,0.005,-0.07
5.452,-0.01,-0.07
5.454,-0.005,-0.07
5.456,0.005,-0.075
5.458,-0.005,-0.075
5.46,-0.01,-0.08
5.462,-0.005,-0.08
5.464,0.0,-0.08
5.466,-0.015,-0.08
5.468,-0.01,-0.08
5.47,0.0,-0.08
5.472,0.01,-0.08
5.474,0.005,-0.08
5.476,0.0,-0.085
5.478,0.005,-0.085
5.48,-0.01,-0.085
5.482,-0.01,-0.09
5.484,-0.005,-0.09
5.486,0.005,-0.09
5.488,0.005,-0.095
5.49,0.0,-0.09
5.492,0.0,-0.09
5.494,0.0,-0.09
5.496,-0.01,-0.085
5.498,-0.005,-0.085
5.5,-0.02,-0.085
5.502,-0.02,-0.085
5.504,-0.03,-0.09
5.506,-0.02,-0.095
5.508,-0.02,-0.095
5.51,-0.015,-0.1
5.512,-0.01,-0.105
5.514,-0.015,-0.105
5.516,-0.01,-0.105
5.518,-0.005,-0.105
5.52,0.0,-0.105
5.522,-0.005,-0.105
5.524,-0.01,-0.105
5.526,-0.01,-0.105
5.528,-0.015,-0.105
5.53,-0.01,-0.105
5.532,-0.015,-0.105
5.534,-0.005,-0.105
5.536,-0.01,-0.1
5.538,-0.01,-0.1
5.54,-0.005,-0.095
5.542,-0.015,-0.09
5.544,-0.005,-0.085
5.546,0.0,-0.08
5.548,-0.005,-0.075
5.55,-0.005,-0.07
5.552,-0.005,-0.065
5.554,0.015,-0.065
5.556,0.005,-0.06
5.558,0.005,-0.06
5.56,-0.005,-0.06
5.562,0.005,-0.06
5.564,0.0,-0.055
5.566,0.005,-0.055
5.568,0.01,-0.055
5.57,0.01,-0.055
5.572,0.015,-0.05
5.574,0.01,-0.05
5.576,0.02,-0.05
5.578,0.025,-0.05
5.58,0.02,-0.05
5.582,0.015,-0.05
5.584,0.02,-0.05
5.586,0.035,-0.045
5.588,0.055,-0.04
5.59,0.06,-0.04
5.592,0.045,-0.03
5.594,0.05,-0.025
5.596,0.06,-0.02
5.598,0.065,-0.015
5.6,0.075,-0.01
5.602,0.075,-0.01
5.604,0.065,-0.005
5.606,0.06,-0.005
5.608,0.07,-0.005
5.61,0.075,-0.01
5.612,0.07,-0.01
5.614,0.065,-0.01
5.616,0.05,-0.01
5.618,0.04,-0.015
5.62,0.025,-0.015
5.622,0.015,-0.02
5.624,0.01,-0.025
5.626,0.0,-0.035
5.628,0.0,-0.045
5.63,-0.005,-0.05
5.632,-0.005,-0.06
5.634,-0.025,-0.07
5.636,-0.015,-0.075
5.638,-0.015,-0.08
5.64,0.0,-0.08
5.642,-0.005,-0.08
5.644,0.005,-0.075
5.646,0.005,-0.07
5.648,-0.005,-0.07
5.65,-0.015,-0.065
5.652,-0.005,-0.065
5.654,-0.01,-0.065
5.656,-0.015,-0.065
5.658,-0.015,-0.07
5.66,-0.02,-0.07
5.662,-0.03,-0.075
5.664,-0.04,-0.08
5.666,-0.035,-0.08
5.668,-0.035,-0.085
5.67,-0.04,-0.085
5.672,-0.035,-0.085
5.674,-0.025,-0.085
5.676,-0.03,-0.08
5.678,-0.03,-0.08
5.68,-0.04,-0.075
5.682,-0.035,-0.075
5.684,-0.03,-0.075
5.686,-0.005,-0.075
5.688,-0.015,-0.075
5.69,-0.02,-0.075
5.692,-0.025,-0.07
5.694,-0.025,-0.07
5.696,-0.03,-0.07
5.698,-0.03,-0.07
5.7,-0.04,-0.075
5.702,-0.06,-0.09
5.704,-0.075,-0.11
5.706,-0.11,-0.145
5.708,-0.15,-0.185
5.71,-0.185,-0.225
5.712,-0.225,-0.27
5.714,-0.275,-0.3
5.716,-0.27,-0.31
5.718,-0.25,-0.29
5.72,-0.2,-0.24
5.722,-0.12,-0.155
5.724,0.025,-0.03
5.726,0.19,0.12
5.728,0.335,0.29
5.73,0.545,0.475
5.732,0.735,0.65
5.734,0.875,0.81
5.736,1.04,0.94
5.738,1.16,1.035
5.74,1.23,1.09
5.742,1.2,1.1
5.744,1.105,1.07
5.746,1.04,1.01
5.748,0.925,0.915
5.75,0.83,0.81
5.752,0.73,0.69
5.754,0.585,0.575
5.756,0.46,0.465
5.758,0.375,0.37
5.76,0.32,0.29
5.762,0.27,0.23
5.764,0.225,0.185
5.766,0.18,0.15
5.768,0.13,0.125
5.77,0.095,0.1
5.772,0.075,0.075
5.774,0.05,0.05
5.776,0.045,0.025
5.778,0.03,0.0
5.78,0.02,-0.025
5.782,0.015,-0.045
5.784,0.01,-0.06
5.786,0.0,-0.065
5.788,-0.01,-0.065
5.79,-0.005,-0.065
5.792,-0.025,-0.055
5.794,-0.025,-0.05
5.796,-0.025,-0.045
5.798,-0.025,-0.04
5.8,-0.03,-0.04
5.802,-0.03,-0.045
5.804,-0.035,-0.05
5.806,-0.03,-0.055
5.808,-0.04,-0.06
5.81,-0.04,-0.065
5.812,-0.035,-0.065
5.814,-0.035,-0.07
5.816,-0.03,-0.07
5.818,-0.035,-0.07
5.82,-0.04,-0.065
5.822,-0.03,-0.065
5.824,-0.03,-0.06
5.826,-0.015,-0.06
5.828,-0.025,-0.06
5.83,-0.03,-0.055
5.832,-0.04,-0.055
5.834,-0.035,-0.06
5.836,-0.04,-0.06
5.838,-0.05,-0.06
5.84,-0.025,-0.065
5.842,-0.025,-0.065
5.844,-0.03,-0.07
5.846,-0.025,-0.07
5.848,-0.025,-0.07
5.85,-0.02,-0.07
5.852,-0.025,-0.07
5.854,-0.025,-0.07
5.856,-0.02,-0.065
5.858,-0.03,-0.065
5.86,-0.04,-0.065
5.862,-0.03,-0.065
5.864,-0.03,-0.06
5.866,-0.025,-0.06
5.868,-0.01,-0.06
5.87,0.0,-0.06
5.872,-0.01,-0.06
5.874,-0.015,-0.06
5.876,-0.015,-0.055
5.878,-0.015,-0.055
5.88,-0.025,-0.05
5.882,-0.02,-0.05
5.884,-0.02,-0.05
5.886,-0.01,-0.05
5.888,-0.01,-0.045
5.89,-0.015,-0.045
5.892,-0.01,-0.045
5.894,-0.01,-0.04
5.896,-0.01,-0.04
5.898,-0.005,-0.04
5.9,0.0,-0.035
5.902,0.01,-0.035
5.904,0.015,-0.035
5.906,0.005,-0.03
5.908,0.01,-0.03
5.91,0.015,-0.03
5.912,0.02,-0.03
5.914,0.02,-0.03
5.916,0.025,-0.025
5.918,0.02,-0.02
5.92,0.03,-0.015
5.922,0.025,-0.01
5.924,0.035,-0.005
5.926,0.045,0.0
5.928,0.05,0.005
5.93,0.055,0.01
5.932,0.06,0.01
5.934,0.055,0.015
5.936,0.065,0.02
5.938,0.065,0.025
5.94,0.07,0.03
5.942,0.075,0.04
5.944,0.085,0.045
5.946,0.1,0.055
5.948,0.105,0.06
5.95,0.115,0.065
5.952,0.115,0.075
5.954,0.115,0.08
5.956,0.12,0.08
5.958,0.13,0.085
5.96,0.13,0.09
5.962,0.135,0.095
5.964,0.14,0.1
5.966,0.15,0.105
5.968,0.15,0.11
5.97,0.16,0.115
5.972,0.165,0.12
5.974,0.16,0.125
5.976,0.165,0.125
5.978,0.165,0.13
5.98,0.165,0.135
5.982,0.18,0.135
5.984,0.175,0.135
5.986,0.18,0.14
5.988,0.175,0.14
5.99,0.175,0.14
5.992,0.175,0.14
5.994,0.17,0.135
5.996,0.17,0.135
5.998,0.17,0.135
6.0,0.175,0.135
6.002,0.17,0.135
6.004,0.15,0.135
6.006,0.145,0.135
6.008,0.14,0.135
6.01,0.13,0.13
6.012,0.125,0.13
6.014,0.115,0.125
6.016,0.1,0.115
6.018,0.1,0.105
6.02,0.08,0.095
6.022,0.075,0.085
6.024,0.075,0.08
6.026,0.07,0.07
6.028,0.065,0.06
6.03,0.06,0.055
6.032,0.04,0.05
6.034,0.03,0.045
6.036,0.015,0.035
6.038,0.025,0.03
6.04,0.025,0.025
6.042,0.03,0.015
6.044,0.025,0.01
6.046,0.01,0.01
6.048,-0.005,0.005
6.05,-0.005,0.005
6.052,-0.005,0.005
6.054,-0.005,0.005
6.056,-0.01,0.005
6.058,-0.01,0.0
6.06,-0.015,0.0
6.062,-0.01,-0.005
6.064,-0.02,-0.01
6.066,-0.01,-0.015
6.068,-0.01,-0.02
6.07,-0.015,-0.02
6.072,-0.015,-0.025
6.074,-0.015,-0.025
6.076,-0.015,-0.025
6.078,-0.02,-0.025
6.08,-0.02,-0.025
6.082,-0.025,-0.025
6.084,-0.02,-0.025
6.086,-0.01,-0.025
6.088,-0.015,-0.03
6.09,-0.005,-0.03
6.092,-0.005,-0.03
6.094,-0.015,-0.03
6.096,-0.02,-0.025
6.098,-0.025,-0.025
6.1,-0.03,-0.025
6.102,-0.01,-0.02
6.104,-0.025,-0.02
6.106,-0.02,-0.02
6.108,-0.01,-0.025
6.11,-0.01,-0.025
6.112,-0.025,-0.03
6.114,-0.025,-0.03
6.116,-0.03,-0.035
6.118,-0.03,-0.035
6.12,-0.035,-0.035
6.122,-0.025,-0.03
6.124,-0.025,-0.03
6.126,-0.035,-0.03
6.128,-0.03,-0.025
6.13,-0.03,-0.025
6.132,-0.03,-0.025
6.134,-0.04,-0.03
6.136,-0.025,-0.03
6.138,-0.025,-0.03
6.14,-0.04,-0.03
6.142,-0.03,-0.03
6.144,-0.035,-0.03
6.146,-0.035,-0.03
6.148,-0.035,-0.03
6.15,-0.025,-0.03
6.152,-0.03,-0.03
6.154,-0.035,-0.03
6.156,-0.04,-0.03
6.158,-0.04,-0.03
6.16,-0.03,-0.03
6.162,-0.025,-0.03
6.164,-0.02,-0.03
6.166,-0.035,-0.03
6.168,-0.025,-0.03
6.17,-0.03,-0.03
6.172,-0.025,-0.03
6.174,-0.02,-0.025
6.176,-0.03,-0.025
6.178,-0.02,-0.025
6.18,-0.02,-0.025
6.182,-0.02,-0.025
6.184,-0.02,-0.025
6.186,-0.03,-0.025
6.188,-0.035,-0.025
6.19,-0.03,-0.025
6.192,-0.03,-0.025
6.194,-0.04,-0.025
6.196,-0.035,-0.03
6.198,-0.035,-0.03
6.2,-0.035,-0.03
6.202,-0.025,-0.03
6.204,-0.025,-0.03
6.206,-0.03,-0.03
6.208,-0.025,-0.025
6.21,-0.025,-0.025
6.212,-0.035,-0.025
6.214,-0.045,-0.02
6.216,-0.04,-0.025
6.218,-0.045,-0.025
6.22,-0.05,-0.03
6.222,-0.045,-0.035
6.224,-0.03,-0.035
6.226,-0.025,-0.04
6.228,-0.015,-0.04
6.23,-0.015,-0.04
6.232,-0.02,-0.035
6.234,-0.025,-0.03
6.236,-0.015,-0.025
6.238,-0.03,-0.02
6.24,-0.03,-0.015
6.242,-0.02,-0.01
6.244,-0.035,-0.01
6.246,-0.035,-0.01
6.248,-0.035,-0.01
6.25,-0.035,-0.015
6.252,-0.06,-0.02
6.254,-0.055,-0.025
6.256,-0.045,-0.025
6.258,-0.04,-0.03
6.26,-0.035,-0.03
6.262,-0.04,-0.035
6.264,-0.04,-0.035
6.266,-0.01,-0.035
6.268,-0.04,-0.035
6.27,-0.04,-0.035
6.272,-0.055,-0.035
6.274,-0.055,-0.035
6.276,-0.055,-0.04
6.278,-0.055,-0.04
6.28,-0.05,-0.04
6.282,-0.04,-0.04
6.284,-0.035,-0.04
6.286,-0.05,-0.04
6.288,-0.055,-0.04
6.29,-0.05,-0.04
6.292,-0.05,-0.04
6.294,-0.06,-0.04
6.296,-0.055,-0.04
6.298,-0.04,-0.04
6.3,-0.04,-0.04
6.302,-0.045,-0.04
6.304,-0.05,-0.04
6.306,-0.045,-0.035
6.308,-0.05,-0.035
6.31,-0.05,-0.035
6.312,-0.05,-0.035
6.314,-0.055,-0.035
6.316,-0.06,-0.035
6.318,-0.055,-0.035
6.32,-0.055,-0.035
6.322,-0.05,-0.035
6.324,-0.045,-0.035
6.326,-0.045,-0.035
6.328,-0.05,-0.035
6.33,-0.05,-0.04
6.332,-0.05,-0.04
6.334,-0.045,-0.04
6.336,-0.055,-0.04
6.338,-0.04,-0.035
6.34,-0.045,-0.035
6.342,-0.055,-0.035
6.344,-0.045,-0.03
6.346,-0.05,-0.025
6.348,-0.05,-0.02
6.35,-0.05,-0.02
6.352,-0.055,-0.015
6.354,-0.05,-0.015
6.356,-0.05,-0.015
6.358,-0.04,-0.015
6.36,-0.045,-0.02
6.362,-0.02,-0.025
6.364,-0.015,-0.025
6.366,-0.04,-0.03
6.368,-0.04,-0.03
6.37,-0.02,-0.03
6.372,-0.01,-0.025
6.374,-0.005,-0.015
6.376,0.005,-0.005
6.378,0.025,0.005
6.38,0.04,0.02
6.382,0.05,0.03
6.384,0.045,0.04
6.386,0.03,0.045
6.388,0.035,0.05
6.39,0.02,0.05
6.392,0.025,0.05
6.394,0.025,0.045
6.396,0.03,0.035
6.398,0.005,0.03
6.4,-0.005,0.02
6.402,0.0,0.01
6.404,-0.01,0.005
6.406,-0.01,0.0
6.408,-0.04,-0.01
6.41,-0.035,-0.015
6.412,-0.035,-0.02
6.414,-0.04,-0.025
6.416,-0.035,-0.03
6.418,-0.045,-0.035
6.42,-0.04,-0.04
6.422,-0.045,-0.045
6.424,-0.045,-0.05
6.426,-0.065,-0.05
6.428,-0.055,-0.05
6.43,-0.05,-0.05
6.432,-0.055,-0.055
6.434,-0.07,-0.055
6.436,-0.075,-0.055
6.438,-0.06,-0.06
6.44,-0.06,-0.065
6.442,-0.055,-0.065
6.444,-0.065,-0.065
6.446,-0.07,-0.065
6.448,-0.085,-0.065
6.45,-0.075,-0.065
6.452,-0.06,-0.065
6.454,-0.06,-0.06
6.456,-0.065,-0.06
6.458,-0.08,-0.06
6.46,-0.08,-0.06
6.462,-0.085,-0.06
6.464,-0.085,-0.06
6.466,-0.085,-0.065
6.468,-0.085,-0.07
6.47,-0.08,-0.075
6.472,-0.085,-0.08
6.474,-0.07,-0.085
6.476,-0.075,-0.085
6.478,-0.065,-0.085
6.48,-0.075,-0.08
6.482,-0.085,-0.08
6.484,-0.08,-0.075
6.486,-0.08,-0.075
6.488,-0.095,-0.085
6.49,-0.13,-0.1
6.492,-0.15,-0.13
6.494,-0.195,-0.165
6.496,-0.245,-0.205
6.498,-0.27,-0.245
6.5,-0.305,-0.275
6.502,-0.295,-0.28
6.504,-0.275,-0.26
6.506,-0.23,-0.2
6.508,-0.12,-0.105
6.51,0.05,0.025
6.512,0.215,0.185
6.514,0.375,0.36
6.516,0.55,0.54
6.518,0.725,0.71
6.52,0.895,0.86
6.522,1.05,0.98
6.524,1.165,1.06
6.526,1.18,1.095
6.528,1.115,1.09
6.53,1.045,1.05
6.532,0.955,0.975
6.534,0.835,0.88
6.536,0.765,0.765
6.538,0.645,0.645
6.54,0.475,0.53
6.542,0.37,0.42
6.544,0.295,0.325
6.546,0.24,0.245
6.548,0.195,0.185
6.55,0.145,0.145
6.552,0.12,0.115
6.554,0.065,0.09
6.556,0.045,0.075
6.558,0.03,0.055
6.56,0.0,0.035
6.562,0.0,0.015
6.564,-0.02,-0.005
6.566,-0.04,-0.03
6.568,-0.04,-0.045
6.57,-0.03,-0.06
6.572,-0.04,-0.07
6.574,-0.04,-0.07
6.576,-0.065,-0.07
6.578,-0.075,-0.065
6.58,-0.075,-0.06
6.582,-0.065,-0.06
6.584,-0.06,-0.065
6.586,-0.055,-0.07
6.588,-0.08,-0.075
6.59,-0.075,-0.08
6.592,-0.085,-0.085
6.594,-0.06,-0.09
6.596,-0.07,-0.09
6.598,-0.065,-0.085
6.6,-0.065,-0.08
6.602,-0.08,-0.08
6.604,-0.085,-0.075
6.606,-0.08,-0.075
6.608,-0.085,-0.075
6.61,-0.08,-0.075
6.612,-0.075,-0.08
6.614,-0.065,-0.08
6.616,-0.075,-0.085
6.618,-0.075,-0.085
6.62,-0.075,-0.085
6.622,-0.07,-0.085
6.624,-0.075,-0.085
6.626,-0.08,-0.08
6.628,-0.075,-0.08
6.63,-0.07,-0.075
6.632,-0.07,-0.075
6.634,-0.07,-0.075
6.636,-0.07,-0.07
6.638,-0.06,-0.07
6.64,-0.06,-0.075
6.642,-0.06,-0.075
6.644,-0.065,-0.075
6.646,-0.06,-0.08
6.648,-0.065,-0.085
6.65,-0.05,-0.085
6.652,-0.07,-0.09
6.654,-0.065,-0.09
6.656,-0.055,-0.09
6.658,-0.045,-0.09
6.66,-0.03,-0.09
6.662,-0.04,-0.085
6.664,-0.055,-0.08
6.666,-0.05,-0.075
6.668,-0.04,-0.07
6.67,-0.05,-0.07
6.672,-0.045,-0.065
6.674,-0.05,-0.065
6.676,-0.045,-0.065
6.678,-0.04,-0.07
6.68,-0.035,-0.07
6.682,-0.035,-0.07
6.684,-0.035,-0.075
6.686,-0.03,-0.075
6.688,-0.04,-0.07
6.69,-0.04,-0.07
6.692,-0.03,-0.065
6.694,-0.035,-0.06
6.696,-0.01,-0.055
6.698,-0.005,-0.05
6.7,-0.01,-0.045
6.702,-0.01,-0.04
6.704,-0.01,-0.035
6.706,0.0,-0.035
6.708,0.005,-0.035
6.71,0.0,-0.04
6.712,0.005,-0.04
6.714,0.01,-0.04
6.716,0.02,-0.035
6.718,0.025,-0.035
6.72,0.035,-0.025
6.722,0.035,-0.015
6.724,0.045,-0.005
6.726,0.07,0.005
6.728,0.065,0.01
6.73,0.06,0.02
6.732,0.075,0.025
6.734,0.085,0.03
6.736,0.09,0.03
6.738,0.095,0.035
6.74,0.095,0.035
6.742,0.105,0.04
6.744,0.11,0.045
6.746,0.115,0.055
6.748,0.12,0.06
6.75,0.115,0.075
6.752,0.12,0.085
6.754,0.12,0.095
6.756,0.155,0.105
6.758,0.155,0.115
6.76,0.16,0.12
6.762,0.185,0.125
6.764,0.175,0.125
6.766,0.19,0.125
6.768,0.155,0.125
6.77,0.145,0.12
6.772,0.145,0.12
6.774,0.145,0.12
6.776,0.15,0.115
6.778,0.16,0.115
6.78,0.155,0.115
6.782,0.17,0.11
6.784,0.15,0.11
6.786,0.145,0.11
6.788,0.13,0.105
6.79,0.14,0.105
6.792,0.13,0.1
6.794,0.125,0.095
6.796,0.115,0.09
6.798,0.115,0.08
6.8,0.1,0.075
6.802,0.09,0.065
6.804,0.09,0.055
6.806,0.075,0.045
6.808,0.065,0.035
6.81,0.055,0.025
6.812,0.045,0.015
6.814,0.035,0.0
6.816,0.02,-0.01
6.818,0.03,-0.02
6.82,0.015,-0.03
6.822,0.01,-0.04
6.824,0.015,-0.045
6.826,0.005,-0.05
6.828,0.0,-0.055
6.83,0.015,-0.055
6.832,0.015,-0.055
6.834,0.01,-0.055
6.836,-0.015,-0.055
6.838,-0.01,-0.055
6.84,-0.01,-0.055
6.842,-0.005,-0.05
6.844,-0.01,-0.05
6.846,-0.01,-0.045
6.848,-0.02,-0.05
6.85,-0.02,-0.05
6.852,-0.015,-0.055
6.854,-0.025,-0.06
6.856,-0.01,-0.07
6.858,-0.015,-0.075
6.86,0.005,-0.085
6.862,-0.015,-0.09
6.864,-0.015,-0.09
6.866,-0.03,-0.09
6.868,-0.045,-0.09
6.87,-0.035,-0.085
6.872,-0.015,-0.085
6.874,-0.015,-0.08
6.876,-0.01,-0.075
6.878,0.01,-0.075
6.88,-0.005,-0.075
6.882,-0.02,-0.075
6.884,-0.01,-0.075
6.886,-0.01,-0.075
6.888,-0.025,-0.075
6.89,-0.02,-0.075
6.892,-0.015,-0.07
6.894,-0.015,-0.065
6.896,-0.015,-0.065
6.898,-0.005,-0.065
6.9,-0.005,-0.065
6.902,-0.015,-0.065
6.904,-0.005,-0.065
6.906,0.0,-0.07
6.908,-0.02,-0.07
6.91,0.01,-0.07
6.912,-0.01,-0.07
6.914,-0.005,-0.07
6.916,-0.005,-0.065
6.918,-0.015,-0.065
6.92,0.0,-0.06
6.922,0.0,-0.06
6.924,-0.005,-0.065
6.926,-0.02,-0.07
6.928,-0.01,-0.075
6.93,-0.015,-0.08
6.932,-0.005,-0.085
6.934,-0.02,-0.09
6.936,-0.01,-0.09
6.938,-0.01,-0.09
6.94,0.0,-0.085
6.942,0.005,-0.08
6.944,0.005,-0.075
6.946,0.0,-0.07
6.948,0.015,-0.07
6.95,0.005,-0.07
6.952,0.0,-0.07
6.954,-0.025,-0.075
6.956,-0.005,-0.08
6.958,0.005,-0.08
6.96,0.02,-0.08
6.962,0.025,-0.08
6.964,0.01,-0.075
6.966,0.005,-0.065
6.968,0.01,-0.06
6.97,0.0,-0.055
6.972,0.0,-0.055
6.974,0.005,-0.055
6.976,0.01,-0.06
6.978,0.04,-0.065
6.98,0.01,-0.07
6.982,0.015,-0.075
6.984,0.005,-0.08
6.986,0.0,-0.08
6.988,-0.005,-0.08
6.99,0.02,-0.075
6.992,0.015,-0.07
6.994,0.035,-0.06
6.996,0.025,-0.055
6.998,0.01,-0.045
7.0,0.02,-0.045
7.002,0.01,-0.04
7.004,0.02,-0.045
7.006,0.02,-0.045
7.008,0.015,-0.05
7.01,0.005,-0.055
7.012,0.01,-0.06
7.014,0.03,-0.065
7.016,0.02,-0.065
7.018,0.03,-0.065
7.02,0.025,-0.065
7.022,0.02,-0.06
7.024,0.025,-0.06
7.026,0.02,-0.055
7.028,0.015,-0.055
7.03,0.015,-0.055
7.032,0.015,-0.055
7.034,0.03,-0.055
7.036,0.04,-0.06
7.038,0.025,-0.06
7.04,0.025,-0.065
7.042,0.03,-0.065
7.044,0.03,-0.07
7.046,0.02,-0.065
7.048,0.015,-0.065
7.05,0.005,-0.065
7.052,0.01,-0.06
7.054,0.015,-0.06
7.056,0.02,-0.065
7.058,0.015,-0.065
7.06,0.02,-0.07
7.062,0.035,-0.07
7.064,0.035,-0.075
7.066,0.025,-0.075
7.068,0.025,-0.075
7.07,0.025,-0.07
7.072,0.03,-0.065
7.074,0.03,-0.06
7.076,0.045,-0.055
7.078,0.035,-0.055
7.08,0.025,-0.05
7.082,0.035,-0.05
7.084,0.03,-0.05
7.086,0.035,-0.05
7.088,0.02,-0.05
7.09,0.025,-0.05
7.092,0.025,-0.05
7.094,0.02,-0.05
7.096,0.025,-0.05
7.098,0.03,-0.05
7.1,0.03,-0.05
7.102,0.03,-0.055
7.104,0.02,-0.055
7.106,0.025,-0.06
7.108,0.02,-0.065
7.11,0.035,-0.065
7.112,0.025,-0.065
7.114,0.02,-0.065
7.116,0.04,-0.065
7.118,0.04,-0.065
7.12,0.03,-0.065
7.122,0.035,-0.065
7.124,0.05,-0.07
7.126,0.02,-0.075
7.128,0.025,-0.08
7.13,0.02,-0.08
7.132,0.03,-0.085
7.134,0.03,-0.08
7.136,0.025,-0.075
7.138,0.045,-0.07
7.14,0.055,-0.06
7.142,0.055,-0.05
7.144,0.065,-0.04
7.146,0.065,-0.035
7.148,0.075,-0.03
7.15,0.065,-0.03
7.152,0.06,-0.025
7.154,0.07,-0.025
7.156,0.095,-0.025
7.158,0.09,-0.025
7.16,0.1,-0.025
7.162,0.1,-0.02
7.164,0.1,-0.015
7.166,0.11,-0.015
7.168,0.115,-0.01
7.17,0.1,-0.01
7.172,0.095,-0.005
7.174,0.09,-0.005
7.176,0.105,-0.005
7.178,0.115,-0.005
7.18,0.105,-0.005
7.182,0.11,-0.01
7.184,0.1,-0.015
7.186,0.09,-0.02
7.188,0.08,-0.025
7.19,0.095,-0.03
7.192,0.06,-0.035
7.194,0.045,-0.04
7.196,0.04,-0.045
7.198,0.03,-0.045
7.2,0.06,-0.05
7.202,0.065,-0.05
7.204,0.055,-0.055
7.206,0.045,-0.06
7.208,0.05,-0.065
7.21,0.04,-0.07
7.212,0.045,-0.075
7.214,0.04,-0.08
7.216,0.04,-0.08
7.218,0.055,-0.08
7.22,0.035,-0.08
7.222,0.05,-0.075
7.224,0.04,-0.075
7.226,0.035,-0.07
7.228,0.02,-0.07
7.23,0.04,-0.07
7.232,0.045,-0.075
7.234,0.055,-0.085
7.236,0.03,-0.09
7.238,0.03,-0.1
7.24,0.035,-0.1
7.242,0.04,-0.105
7.244,0.03,-0.105
7.246,0.025,-0.1
7.248,0.015,-0.1
7.25,0.025,-0.095
7.252,0.04,-0.095
7.254,0.03,-0.095
7.256,0.015,-0.095
7.258,0.015,-0.1
7.26,0.03,-0.1
7.262,0.045,-0.1
7.264,0.03,-0.1
7.266,0.025,-0.1
7.268,0.02,-0.1
7.27,0.005,-0.105
7.272,-0.03,-0.12
7.274,-0.05,-0.15
7.276,-0.105,-0.18
7.278,-0.11,-0.22
7.28,-0.16,-0.26
